"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"340","(KEGG) Cysteine and methionine metabolism",0.658376963350785,0.881967918771443,0.154411764705882,0.792996011964108,0.485815602836879,0.997416020671835,0.997198852988818,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Cysteine And Methionine Metabolism","multiGSEA"
"341","(KEGG) Valine, leucine and isoleucine degradation",0.437229437229437,0.787287903667214,0.725352112676056,1,0.484552845528455,0.997416020671835,0.994472123857762,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Valine, Leucine And Isoleucine Degradation","multiGSEA"
"342","(KEGG) Lysine degradation",0.0431472081218274,0.385757057313944,0.86986301369863,1,0.109826589595376,0.997416020671835,0.96180227816075,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Lysine Degradation","multiGSEA"
"343","(KEGG) Arginine and proline metabolism",0.14,0.603729246487867,0.225396825396825,0.935551206784084,0.264462809917355,0.997416020671835,0.995891520323155,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Arginine And Proline Metabolism","multiGSEA"
"344","(KEGG) Histidine metabolism",0.233846153846154,0.660124742840349,0.934959349593496,1,NA,NA,0.660124742840349,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Histidine Metabolism","multiGSEA"
"345","(KEGG) Tyrosine metabolism",0.363295880149813,0.743322491622314,0.87012987012987,1,NA,NA,0.743322491622314,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Tyrosine Metabolism","multiGSEA"
"346","(KEGG) Phenylalanine metabolism",0.239520958083832,0.660124742840349,0.763605442176871,1,NA,NA,0.660124742840349,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Phenylalanine Metabolism","multiGSEA"
"347","(KEGG) Tryptophan metabolism",0.128,0.603729246487867,0.764792899408284,1,0.946280991735537,0.997416020671835,0.984741416046331,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Tryptophan Metabolism","multiGSEA"
"348","(KEGG) Phenylalanine, tyrosine and tryptophan biosynthesis",0.842824601366743,0.96478838116328,0.626297577854671,1,NA,NA,0.96478838116328,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Phenylalanine, Tyrosine And Tryptophan Biosynthesis","multiGSEA"
"349","(KEGG) beta-Alanine metabolism",0.540540540540541,0.825116599128374,0.462566844919786,1,0.946280991735537,0.997416020671835,0.995836428305032,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Beta-Alanine Metabolism","multiGSEA"
"350","(KEGG) Taurine and hypotaurine metabolism",0.277147487844408,0.684955563317421,0.579918032786885,1,NA,NA,0.684955563317421,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Taurine And Hypotaurine Metabolism","multiGSEA"
"351","(KEGG) Phosphonate and phosphinate metabolism",0.518900343642612,0.825116599128374,0.688679245283019,1,0.588842975206612,0.997416020671835,0.995836428305032,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Phosphonate And Phosphinate Metabolism","multiGSEA"
"352","(KEGG) Selenocompound metabolism",0.0434131736526946,0.385757057313944,0.0854922279792746,0.581175796139162,0.32520325203252,0.997416020671835,0.941223552219623,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Selenocompound Metabolism","multiGSEA"
"353","(KEGG) D-Glutamine and D-glutamate metabolism",0.874570446735395,0.96478838116328,0.506920415224913,1,NA,NA,0.96478838116328,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"D-Glutamine And D-Glutamate Metabolism","multiGSEA"
"354","(KEGG) Glutathione metabolism",0.274261603375527,0.684955563317421,0.68370607028754,1,0.896959459459459,0.997416020671835,0.989772044546076,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glutathione Metabolism","multiGSEA"
"355","(KEGG) Starch and sucrose metabolism",0.00246115491173207,0.0637849314623894,0.00136851183529688,0.0414659086094955,0.131195335276968,0.997416020671835,0.394990993463192,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Starch And Sucrose Metabolism","multiGSEA"
"356","(KEGG) N-Glycan biosynthesis",0.47196261682243,0.810941291888263,0.121405750798722,0.694074386641751,0.18780487804878,0.997416020671835,0.992160711163198,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"N-Glycan Biosynthesis","multiGSEA"
"357","(KEGG) Mucin type O-glycan biosynthesis",0.189003436426117,0.632043749769057,0.277777777777778,0.987727708533078,NA,NA,0.966256238403536,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Mucin Type O-Glycan Biosynthesis","multiGSEA"
"358","(KEGG) Various types of N-glycan biosynthesis",0.516690856313498,0.825116599128374,0.0801033591731266,0.577888519748985,NA,NA,0.788178519983126,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Various Types Of N-Glycan Biosynthesis","multiGSEA"
"359","(KEGG) Mannose type O-glycan biosynthesis",0.354136429608128,0.739170668510924,0.125,0.701388888888889,NA,NA,0.795808399413288,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Mannose Type O-Glycan Biosynthesis","multiGSEA"
"360","(KEGG) Amino sugar and nucleotide sugar metabolism",0.00201666909414042,0.0570167352979699,0.00895439499267749,0.142963642605058,0.0211864406779661,0.997416020671835,0.534266381324214,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Amino Sugar And Nucleotide Sugar Metabolism","multiGSEA"
"361","(KEGG) Glycosaminoglycan degradation",0.789928057553957,0.955905159141169,0.00390000376937388,0.0844072244371632,NA,NA,0.591979403041182,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosaminoglycan Degradation","multiGSEA"
"362","(KEGG) Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.591251885369532,0.832033196153505,0.64591439688716,1,NA,NA,0.832033196153505,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosaminoglycan Biosynthesis - Chondroitin Sulfate / Dermatan Sulfate","multiGSEA"
"363","(KEGG) Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.848797250859107,0.96478838116328,NA,NA,NA,NA,0.96478838116328,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosaminoglycan Biosynthesis - Heparan Sulfate / Heparin","multiGSEA"
"364","(KEGG) Glycerolipid metabolism",0.159420289855072,0.614320987654321,0.617910447761194,1,0.459039548022599,0.997416020671835,0.985475444321633,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycerolipid Metabolism","multiGSEA"
"365","(KEGG) Inositol phosphate metabolism",0.144945188794153,0.603729246487867,0.237037037037037,0.945029239766082,0.125890736342043,0.997416020671835,0.99641889102181,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Inositol Phosphate Metabolism","multiGSEA"
"366","(KEGG) Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.166023166023166,0.619571280580126,0.398584905660377,1,NA,NA,0.619571280580126,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosylphosphatidylinositol (Gpi)-Anchor Biosynthesis","multiGSEA"
"367","(KEGG) Glycerophospholipid metabolism",0.144945188794153,0.603729246487867,0.29,0.987727708533078,0.327249022164276,0.997416020671835,0.998909854046398,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycerophospholipid Metabolism","multiGSEA"
"368","(KEGG) Ether lipid metabolism",0.929521276595745,0.973337094347733,0.892682926829268,1,NA,NA,0.973337094347733,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Ether Lipid Metabolism","multiGSEA"
"369","(KEGG) Arachidonic acid metabolism",0.867823765020027,0.96478838116328,0.58656330749354,1,0.242774566473988,0.997416020671835,0.999436258636338,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Arachidonic Acid Metabolism","multiGSEA"
"370","(KEGG) Linoleic acid metabolism",0.660766961651917,0.881967918771443,NA,NA,NA,NA,0.881967918771443,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Linoleic Acid Metabolism","multiGSEA"
"371","(KEGG) alpha-Linolenic acid metabolism",0.859675036927622,0.96478838116328,0.301932367149758,0.987727708533078,NA,NA,0.997942502989221,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Alpha-Linolenic Acid Metabolism","multiGSEA"
"372","(KEGG) Sphingolipid metabolism",0.223107569721116,0.652854061826024,0.902017291066282,1,0.847154471544715,0.997416020671835,0.987941313833573,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Sphingolipid Metabolism","multiGSEA"
"373","(KEGG) Glycosphingolipid biosynthesis - lacto and neolacto series",0.874824191279888,0.96478838116328,NA,NA,NA,NA,0.96478838116328,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosphingolipid Biosynthesis - Lacto And Neolacto Series","multiGSEA"
"374","(KEGG) Glycosphingolipid biosynthesis - globo and isoglobo series",0.826747720364742,0.96478838116328,0.0113920096193949,0.164370424508412,NA,NA,0.721963507818755,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosphingolipid Biosynthesis - Globo And Isoglobo Series","multiGSEA"
"375","(KEGG) Glycosphingolipid biosynthesis - ganglio series",0.765557163531114,0.94855887592899,0.0237367464265258,0.299270996910725,NA,NA,0.782606884103458,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glycosphingolipid Biosynthesis - Ganglio Series","multiGSEA"
"376","(KEGG) Pyruvate metabolism",0.010524306091279,0.181836621910431,0.342281879194631,0.987727708533078,0.255555555555556,0.997416020671835,0.991534410796532,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Pyruvate Metabolism","multiGSEA"
"377","(KEGG) Glyoxylate and dicarboxylate metabolism",0.490566037735849,0.815861164362829,0.575384615384615,1,0.442567567567568,0.997416020671835,0.995519282378238,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Glyoxylate And Dicarboxylate Metabolism","multiGSEA"
"378","(KEGG) Propanoate metabolism",0.16,0.614320987654321,0.159509202453988,0.804286381399464,0.563559322033898,0.997416020671835,0.988609042928053,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Propanoate Metabolism","multiGSEA"
"379","(KEGG) Butanoate metabolism",0.738831615120275,0.9302697664065,0.816944024205749,1,0.85609756097561,0.997416020671835,0.998745689125228,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Butanoate Metabolism","multiGSEA"
"380","(KEGG) One carbon pool by folate",0.154639175257732,0.614320987654321,0.314285714285714,0.987727708533078,0.90495867768595,0.997416020671835,0.998966505353032,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"One Carbon Pool By Folate","multiGSEA"
"381","(KEGG) Thiamine metabolism",0.0123335712583132,0.19178703306677,0.483950617283951,1,NA,NA,0.19178703306677,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Thiamine Metabolism","multiGSEA"
"382","(KEGG) Riboflavin metabolism",0.53953488372093,0.825116599128374,0.434782608695652,1,NA,NA,0.825116599128374,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Riboflavin Metabolism","multiGSEA"
"383","(KEGG) Vitamin B6 metabolism",0.15,0.605844155844156,0.346698113207547,0.991033285866857,NA,NA,0.968809312122624,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Vitamin B6 Metabolism","multiGSEA"
"384","(KEGG) Nicotinate and nicotinamide metabolism",0.646666666666667,0.874405797101449,0.855828220858896,1,0.600583090379009,0.997416020671835,0.997354136082655,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Nicotinate And Nicotinamide Metabolism","multiGSEA"
"385","(KEGG) Pantothenate and CoA biosynthesis",0.337313432835821,0.725573644404564,0.439935064935065,1,0.523648648648649,0.997416020671835,0.991830000072759,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Pantothenate And Coa Biosynthesis","multiGSEA"
"386","(KEGG) Biotin metabolism",0.899817850637523,0.972519772495173,NA,NA,NA,NA,0.972519772495173,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Biotin Metabolism","multiGSEA"
"387","(KEGG) Lipoic acid metabolism",0.722095671981777,0.920869006027565,0.418032786885246,1,NA,NA,0.920869006027565,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Lipoic Acid Metabolism","multiGSEA"
"388","(KEGG) Folate biosynthesis",0.0543130990415335,0.444509836892551,0.43312101910828,1,0.832644628099174,0.997416020671835,0.96985465869746,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Folate Biosynthesis","multiGSEA"
"389","(KEGG) Retinol metabolism",0.144329896907216,0.603729246487867,0.777777777777778,1,NA,NA,0.603729246487867,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Retinol Metabolism","multiGSEA"
"390","(KEGG) Porphyrin and chlorophyll metabolism",0.343642611683849,0.732005837216966,0.0319360024166477,0.322553624408141,NA,NA,0.544568391583538,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Porphyrin And Chlorophyll Metabolism","multiGSEA"
"391","(KEGG) Terpenoid backbone biosynthesis",0.0885608856088561,0.505259737622355,0.00843858339329206,0.142963642605058,0.87479674796748,0.997416020671835,0.842794524662478,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Terpenoid Backbone Biosynthesis","multiGSEA"
"392","(KEGG) Nitrogen metabolism",0.849658314350797,0.96478838116328,0.588114754098361,1,NA,NA,0.96478838116328,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Nitrogen Metabolism","multiGSEA"
"393","(KEGG) Sulfur metabolism",0.714285714285714,0.919450519674067,0.865633074935401,1,NA,NA,0.919450519674067,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Sulfur Metabolism","multiGSEA"
"394","(KEGG) Aminoacyl-tRNA biosynthesis",0.44031007751938,0.787287903667214,0.651591289782245,1,0.383739837398374,0.997416020671835,0.994472123857762,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Aminoacyl-Trna Biosynthesis","multiGSEA"
"395","(KEGG) Metabolism of xenobiotics by cytochrome P450",0.456521739130435,0.80213706705969,0.189119170984456,0.86822892133773,0.960743801652893,0.997416020671835,0.997023236439169,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Metabolism Of Xenobiotics By Cytochrome P450","multiGSEA"
"396","(KEGG) Drug metabolism - cytochrome P450",0.542435424354244,0.825116599128374,0.3342175066313,0.987727708533078,0.960743801652893,0.997416020671835,0.999722294871688,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Drug Metabolism - Cytochrome P450","multiGSEA"
"397","(KEGG) Drug metabolism - other enzymes",0.0901639344262295,0.505259737622355,0.287142857142857,0.987727708533078,0.659574468085106,0.997416020671835,0.998251353440564,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Drug Metabolism - Other Enzymes","multiGSEA"
"398","(KEGG) Biosynthesis of unsaturated fatty acids",0.181818181818182,0.625466638624533,0.705192629815745,1,NA,NA,0.625466638624533,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Biosynthesis Of Unsaturated Fatty Acids","multiGSEA"
"399","(KEGG) Metabolic pathways",3.12928193688172e-06,0.000243301670592554,6.60318953433777e-11,2.00076642890434e-08,0.216649949849549,0.997416020671835,0.000178879106570416,0.0556314021433993,"X1O2NoCyA vs X19O2NoCyA",1.25467999388863,"Metabolic Pathways","multiGSEA"
"400","(KEGG) Carbon metabolism",1.15861910317224e-09,1.80165270543283e-07,2.51662474995454e-05,0.00172742204728987,0.0637254901960784,0.997416020671835,0.00129873799263639,0.134635838569972,"X1O2NoCyA vs X19O2NoCyA",0.870839320339038,"Carbon Metabolism","multiGSEA"
"401","(KEGG) 2-Oxocarboxylic acid metabolism",0.408945686900958,0.766262489087205,0.22,0.935551206784084,NA,NA,0.943799715105575,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"2-Oxocarboxylic Acid Metabolism","multiGSEA"
"402","(KEGG) Fatty acid metabolism",0.835443037974684,0.96478838116328,0.317343173431734,0.987727708533078,0.955882352941177,0.997416020671835,0.999962081181152,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Fatty Acid Metabolism","multiGSEA"
"403","(KEGG) Biosynthesis of amino acids",1.15069634036637e-05,0.000599146926834323,2.8505314311714e-05,0.00172742204728987,0.16243654822335,0.997416020671835,0.0259519832119874,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Biosynthesis Of Amino Acids","multiGSEA"
"404","(KEGG) EGFR tyrosine kinase inhibitor resistance",0.338289962825279,0.725573644404564,0.994428969359331,1,0.12313003452244,0.997416020671835,0.991830000072759,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Egfr Tyrosine Kinase Inhibitor Resistance","multiGSEA"
"405","(KEGG) Endocrine resistance",0.183014354066986,0.625466638624533,0.580645161290323,1,0.208430913348946,0.997416020671835,0.986220844942592,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Endocrine Resistance","multiGSEA"
"406","(KEGG) Antifolate resistance",0.567441860465116,0.832033196153505,0.822764227642276,1,0.638242894056848,0.997416020671835,0.996066612870326,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Antifolate Resistance","multiGSEA"
"407","(KEGG) Platinum drug resistance",0.705179282868526,0.919450519674067,0.292063492063492,0.987727708533078,0.153745072273325,0.997416020671835,0.999901075380651,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Platinum Drug Resistance","multiGSEA"
"408","(KEGG) Ribosome biogenesis in eukaryotes",0.998084291187739,0.998084291187739,0.866803278688525,1,0.15606936416185,0.997416020671835,0.999971157782034,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Ribosome Biogenesis In Eukaryotes","multiGSEA"
"409","(KEGG) RNA transport",0.47180667433832,0.810941291888263,1.0348642294735e-06,0.000156781930765236,0.967741935483871,0.997416020671835,0.517019755270435,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Rna Transport","multiGSEA"
"410","(KEGG) mRNA surveillance pathway",0.0828182941903585,0.505119694936798,0.915474642392718,1,0.156501726121979,0.997416020671835,0.97650606717425,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Mrna Surveillance Pathway","multiGSEA"
"411","(KEGG) RNA degradation",0.197014925373134,0.633278729552021,0.1984,0.871234782608696,0.451895043731778,0.997416020671835,0.993145647070973,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Rna Degradation","multiGSEA"
"412","(KEGG) PPAR signaling pathway",0.815823605706874,0.96478838116328,0.00769517083977582,0.142963642605058,0.940878378378378,0.997416020671835,0.979470183101906,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Ppar Signaling Pathway","multiGSEA"
"413","(KEGG) Homologous recombination",0.123778501628664,0.601486156351791,0.573487031700288,1,0.995098039215686,0.997416020671835,0.984582662459432,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Homologous Recombination","multiGSEA"
"414","(KEGG) Fanconi anemia pathway",0.176229508196721,0.619571280580126,0.0769230769230769,0.577888519748985,0.481524249422633,0.997416020671835,0.971522298333424,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Fanconi Anemia Pathway","multiGSEA"
"415","(KEGG) MAPK signaling pathway",0.467948717948718,0.810941291888263,0.97752808988764,1,0.300207039337474,0.997416020671835,0.995346383353482,0.999991866363948,"X1O2NoCyA vs X19O2NoCyA",3.53240762097224e-06,"Mapk Signaling Pathway","multiGSEA"
