"","Pathway","Method","Contrast","negativelog10pvalue","pvalue","FDR","negativelog10FDR"
"6012","Transcriptional misregulation in cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.216062840009,0.000608047013874049,0.00186086871360112,2.73028426575684
"6041","MAPK signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.4024000732749,3.95913149929022e-07,2.08712596956802e-06,5.68045133807528
"609","Hepatocellular carcinoma","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.18483440890585,6.53379630700703e-05,0.000242193654306065,3.61583723995417
"6101","Vasopressin-regulated water reabsorption","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.43793143785121,0.0364811535243118,0.0685996124003553,1.16367833812506
"612","GnRH signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",10.3993884181141,3.98668187692814e-11,4.38054683344393e-10,9.35847167216174
"613","Melanoma","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.50230724806722,0.0314552218045711,0.0606493917246699,1.21717355047662
"617","Proximal tubule bicarbonate reclamation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.20403274819052,6.25125553096453e-08,3.90489386591757e-07,6.40839076564654
"618","C-type lectin receptor signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.46742453924206,3.40859545643012e-06,1.57001972538599e-05,4.80409489117518
"6212","Basal cell carcinoma","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.09181145330101,0.000809447240231546,0.00241247020618029,2.61753804145418
"622","Non-small cell lung cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.39950665981283,0.000398559660439538,0.00127093150461839,2.89587785461346
"6241","cGMP-PKG signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.03773759854922,0.00916774239342505,0.0208503268399093,1.68088713284099
"6251","Steroid hormone biosynthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.23749555934928,0.000578767906206899,0.00178927569647692,2.74732273699903
"626","HIF-1 signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",44.9485558700668,1.12575563608891e-45,1.28336142514136e-43,42.8916510187304
"627","Glutamatergic synapse","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.55626910684934,0.0277799137581653,0.0543675565395854,1.26466018521092
"628","Parkinson disease","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.08201416297042,0.000827915163762616,0.00245947436270849,2.60915770011919
"6291","Amoebiasis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.81327028178091,0.0153719767249912,0.0333791494599809,1.47652473385039
"6311","N-Glycan biosynthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.96647602154414,0.00108024926242759,0.00309807335639611,2.50890830320016
"6322","Oocyte meiosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.30814466330171,0.00491875664821794,0.01202655781012,1.91985865678198
"6332","Wnt signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.99889622881794,0.000100254475948765,0.000361014042317537,3.44247590506827
"6342","mRNA surveillance pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.37008398563003,0.000426497033098412,0.00135057393814497,2.86948163506085
"636","Tuberculosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.12964333197442,7.41919298684587e-08,4.57182702973205e-07,6.33991020904096
"637","Cell cycle","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.98181348297163,1.04276517098428e-06,5.14055046452789e-06,5.28899037304623
"6481","Melanogenesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.71209798981124,0.0194044800514822,0.0404963061943976,1.39258458845324
"6491","Epstein-Barr virus infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",8.27653683268988,5.29009129829695e-09,4.26952501243081e-08,7.36962043784488
"6531","FoxO signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",16.7710007126384,1.69433502019298e-17,3.7688622888195e-16,15.4237897310297
"6541","Amino sugar and nucleotide sugar metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",13.2804219103065,5.24297865570091e-14,7.96932755666538e-13,12.0985783223618
"6551","Porphyrin metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.49200353714771,0.0322104255712626,0.0617140926911587,1.20961565153979
"6561","Glucagon signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.90073592910044,1.25679391957101e-07,7.30061181304941e-07,6.13664074318126
"657","Relaxin signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.70115906273585,1.9899443774603e-08,1.36193159083449e-07,6.86584470627729
"658","VEGF signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.08527992362693,8.21712845876162e-07,4.11759404087395e-06,5.38535647328359
"659","Endometrial cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.4299736019106,0.0371557813124108,0.0692966718955392,1.1592876227058
"6601","Adherens junction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.92499054443951,0.000118852810406569,0.000416899088810734,3.37996905408191
"6611","Vibrio cholerae infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.49975049590013,3.1640949246278e-05,0.000124381662554334,3.90524364246262
"662","Taurine and hypotaurine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",16.9934768044105,1.01513358322546e-17,2.31450456975406e-16,15.63554195741
"663","Chronic myeloid leukemia","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.34787051671102,0.0448879201653481,0.0810649172094998,1.09116705650127
"6651","Chemical carcinogenesis - receptor activation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.96269253306864,1.08970129479627e-07,6.37056141573206e-07,6.19582229309469
"6661","Fluid shear stress and atherosclerosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.72864285021423,1.86791517262285e-07,1.0387430716049e-06,5.98349185993351
"6681","Insulin resistance","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.84230275195248,1.43779592383237e-07,8.24698039330264e-07,6.08370503794452
"6691","Starch and sucrose metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.5773024207931,2.64665649855163e-08,1.77481671079344e-07,6.7508464908349
"6731","Hippo signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.46309313016065,3.44276096239819e-08,2.24698314347918e-07,6.64840018557884
"6741","NF-kappa B signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.44523375101158,3.58728803499042e-05,0.000139812251620139,3.85445477009331
"676","Non-alcoholic fatty liver disease","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.36831127171833,0.00428241477026588,0.0107001706040616,1.97060929784639
"677","Small cell lung cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.18905552252756,0.000647059886866442,0.00196706205607398,2.7061819389188
"6791","p53 signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.70049154341581,0.00019930053135957,0.000663365272262512,3.17824726790778
"6811","MicroRNAs in cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",32.0108840479471,9.7524998443593e-33,5.23192932826805e-31,30.281338130997
"6821","Morphine addiction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.9247416491985,0.0118920944768098,0.0266476416777654,1.57434122009531
"683","Pyruvate metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",10.9498046664697,1.12252322037672e-11,1.31248868844047e-10,9.88190443083176
"6841","Salmonella infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.883213068411,0.00130853978521403,0.00369470057001608,2.43242075241369
"686","Th1 and Th2 cell differentiation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.10865342978549,7.78657677771377e-07,3.92340222169887e-06,5.40633716632626
"6871","Amyotrophic lateral sclerosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.43437093739198,0.00367814683436715,0.00930402940879995,2.03132892553032
"688","AGE-RAGE signaling pathway in diabetic complications","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.46226698822902,3.44931622902506e-08,2.24698314347918e-07,6.64840018557884
"690","Thermogenesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.03971923876039,9.12600623683906e-08,5.51186601854121e-07,6.25870134772515
"6921","Human immunodeficiency virus 1 infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.49316950021733,0.0321240652806004,0.0616782053387527,1.20986827151378
"693","Hepatitis C","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.09455477875087,0.00804350287251712,0.0185713281512294,1.73115703604891
"6941","Hippo signaling pathway - multiple species","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.87702478868958,0.000132731869478204,0.000462028492229475,3.33533124168091
"695","Fc gamma R-mediated phagocytosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.63212714044021,0.0233277503849065,0.047172745789434,1.32630884398975
"696","Adipocytokine signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.26174743587812,5.47334172754756e-05,0.000205419245083266,3.68735887114801
"698","Intestinal immune network for IgA production","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.36562786055814,0.0430895679411434,0.0785953719246455,1.10460302656574
"7011","Hepatitis B","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.71556019916423,0.000192504018964341,0.00064783640330435,3.18853465171022
"703","Ovarian steroidogenesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.85127847492477,0.0140838543489094,0.030802098719917,1.51141969157011
"7041","Pancreatic cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",10.1457802813373,7.14857896167514e-11,7.40852728755424e-10,9.13026811515904
"705","Renal cell carcinoma","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",11.1400579916337,7.24339232113181e-12,8.57918674918469e-11,10.0665538784778
"706","Apelin signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.43215325437964,0.0369697697373649,0.0692966718955392,1.1592876227058
"707","Influenza A","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.85826169108665,0.0138592046867103,0.0304568546368189,1.51631494947032
"7081","Peroxisome","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.4303166071681,0.0371264473066928,0.0692966718955392,1.1592876227058
"710","Kaposi sarcoma-associated herpesvirus infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.57006997094428,2.69110119477644e-07,1.46088350573578e-06,5.83538441434172
"7121","Growth hormone synthesis, secretion and action","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.25796794070137,0.000552118194734762,0.00171269317550375,2.76632043278511
"7141","Pathways in cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",21.977657156226,1.05279264876555e-22,3.31085136439374e-21,20.4800603157966
"715","Glutathione metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",13.595246769007,2.53952931810368e-14,3.99319092777682e-13,12.3986799242415
"7161","mTOR signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",26.7396726333049,1.82107304742941e-27,8.74115062766115e-26,25.0584313959293
"717","Alcoholism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.39310700750202,0.00040447621895402,0.00128530422190267,2.8909940659076
"718","Inflammatory mediator regulation of TRP channels","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.8053827275767,0.0156537095886286,0.0339101737406871,1.46966998508395
"719","Mitophagy - animal","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",41.5543979424935,2.78998621517075e-42,2.54446742823572e-40,39.594403104165
"720","Viral carcinogenesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.38353614277844,4.13488901615553e-08,2.67448140619422e-07,6.57276041710541
"721","PPAR signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.01219326851603,9.72314430834572e-06,4.12442214381921e-05,4.38463689010322
"7221","Glycerophospholipid metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.90188617451475,1.25346965734744e-08,9.21906715726501e-08,7.03531302134857
"7231","Endocrine and other factor-regulated calcium reabsorption","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.34511229361124,0.0451739125077066,0.0814201743221905,1.08926797212262
"724","Arginine biosynthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.76404356730103,1.72169585024042e-05,7.00976167597885e-05,4.15429674730677
"725","Herpes simplex virus 1 infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.8246583461745,1.49741318835627e-05,6.1793702614521e-05,4.2090557815312
"7261","Viral protein interaction with cytokine and cytokine receptor","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",9.73278910889341,1.85016683211827e-10,1.79505547967219e-09,8.74592212416469
"727","Drug metabolism - cytochrome P450","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",22.150149125091,7.07702736497019e-23,2.30508891316172e-21,20.6373123181048
"732","Measles","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",8.18805626851431,6.48550399941663e-09,5.09894797195514e-08,7.29251941941281
"733","Thiamine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",12.723156768701,1.89166065644657e-13,2.57491719205861e-12,11.5892367330734
"734","Cocaine addiction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.81504634528114,0.00153092408200346,0.0042181352350065,2.37487950072844
"7351","Vitamin B6 metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.076789745011,8.37934853347755e-08,5.09464390835435e-07,6.29288616573827
"737","Butanoate metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.74506566041297,0.0179859896675335,0.0380585210598388,1.41954809224528
"738","Alzheimer disease","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.56406029201477,2.72859895195679e-05,0.000108194880181939,3.96579328970394
"739","Amphetamine addiction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.13596087624031,0.00731204951689167,0.0170552152414455,1.76814279530776
"741","Glycerolipid metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.54921685798134,2.82346976853634e-07,1.52367125970719e-06,5.8171087242666
"745","Neuroactive ligand-receptor interaction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",8.18231279894272,6.57184332349155e-09,5.12266761626008e-08,7.29050382236047
"7461","Choline metabolism in cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.32158596109112,0.0476885413546687,0.0856140742430273,1.06745483504662
"7471","Human T-cell leukemia virus 1 infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.98347543827754,1.03878234957082e-08,7.76532379351302e-08,7.10984043062388
"7511","Cellular senescence","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.00226013643067,9.94809361708426e-05,0.000360026245189716,3.4436658388838
"7521","Tight junction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.38780979093518,0.00409439943925628,0.0102584952983564,1.98891633625582
"754","Cholinergic synapse","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.25561588139156,5.55116477422884e-05,0.000207486158774455,3.68301086940188
"7562","AMPK signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",48.6333215363299,2.32636825884226e-49,3.53607975344024e-47,46.4514779483851
"7571","Fanconi anemia pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.37878736181519,0.0418034993802669,0.0765558060939828,1.11602186624649
"7601","Calcium signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.79710157716788,1.59550593059474e-06,7.78129095562781e-06,5.10894834537596
"761","Cell adhesion molecules","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",6.40678011247434,3.91940270055131e-07,2.07819492029232e-06,5.68231372105347
"7631","Alanine, aspartate and glutamate metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.57017063311868,2.69047751495224e-08,1.7910332070339e-07,6.74689636194667
"764","Necroptosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.34164640432034,0.00455358655058712,0.0112543927754348,1.94867793215098
"765","Cushing syndrome","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.11196550067838,7.72741967443249e-08,4.7298031832768e-07,6.32515693076224
"766","Leishmaniasis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.69226887158171,0.00203109916873369,0.00546419599376143,2.26247373145637
"7681","Signaling pathways regulating pluripotency of stem cells","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",23.0028258084898,9.93514458000144e-24,3.35587105813382e-22,21.4741947343203
"770","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.7296262582345,0.000186369028683425,0.000631853361186929,3.19938369990849
"772","Adrenergic signaling in cardiomyocytes","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.35445104483854,0.00442128952356575,0.010986964701613,1.95912227076221
"7731","Insulin signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.18891700251856,6.47266302192098e-06,2.84524502762333e-05,4.54588032696223
"774","Rap1 signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",9.99348748652806,1.01510861481484e-10,1.01733962275949e-09,8.99253404052073
"775","Chemical carcinogenesis - reactive oxygen species","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.2105752451886,6.15778830986883e-06,2.75289359735312e-05,4.56021057428608
"7761","Progesterone-mediated oocyte maturation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.27451111309359,0.00531482399312632,0.0128912752173702,1.88970411969283
"7781","Propanoate metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.3297481049781,0.00468006510907571,0.0115357280526407,1.93795499071667
"7801","NOD-like receptor signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",7.98840677369261,1.02705387693832e-08,7.74110029560123e-08,7.11119730568064
"782","Leukocyte transendothelial migration","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.34647520249623,0.000450323693299523,0.00141619037341091,2.84887836206677
"783","Parathyroid hormone synthesis, secretion and action","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",20.5597078887018,2.75608185134744e-21,7.85483327634021e-20,19.1048630286932
"788","Fructose and mannose metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",100.343343572908,4.53582642790211e-101,1.37889123408224e-98,97.8604699892997
"789","Central carbon metabolism in cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",14.5542855952852,2.79070804729514e-15,4.71319581320956e-14,13.3266845167798
"790","GABAergic synapse","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.02730601584742,0.0093906138888236,0.021304079270167,1.67153723060347
"791","JAK-STAT signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",10.3215508806394,4.76923935867567e-11,5.05761197106071e-10,9.29605449355459
"793","Histidine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.51980147120677,0.0302133254482396,0.0587517117458306,1.23097947559344
"7951","Proteoglycans in cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",17.9433824549472,1.13924608563336e-18,2.88609008360451e-17,16.5396901173861
"7961","Autophagy - animal","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",25.2612282378336,5.47988900772109e-26,2.49882938752082e-24,23.6022633951692
"797","Glycolysis / Gluconeogenesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",43.3210662030021,4.77456485576408e-44,4.8382257205076e-42,41.315313874113
"7992","EGFR tyrosine kinase inhibitor resistance","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",8.08349941640341,8.25088594216282e-09,6.32336804979201e-08,7.19905153946752
"8001","Diabetic cardiomyopathy","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.28737716058521,0.00515968085081595,0.0125818955506528,1.90025392445728
"802","Toll-like receptor signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.30953813595905,0.00490299967028537,0.0120202572561835,1.92008623751253
"803","Metabolism of xenobiotics by cytochrome P450","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.44283822149347,0.0360712986751702,0.0681097813493898,1.16679051391657
"805","Glyoxylate and dicarboxylate metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.08962449471623,0.00813533620064657,0.0187359257954285,1.72732484231333
"806","Pathways of neurodegeneration - multiple diseases","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.18313512502292,6.55941147078925e-05,0.000242193654306065,3.61583723995417
"807","Human papillomavirus infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",15.4509110174617,3.54069878982166e-16,6.59003529860685e-15,14.1811122591618
"808","Notch signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.73247445766011,0.00185150778449157,0.00501060860372792,2.30010952020303
"809","Cortisol synthesis and secretion","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.54581757294304,0.00284565618518828,0.00739384171194219,2.13112985108045
"811","Rheumatoid arthritis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",14.1323454923234,7.37317441950418e-15,1.20077411974782e-13,12.9205386810012
"815","Antigen processing and presentation","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.73895797997163,0.0182407218132204,0.0385081904945764,1.41444688845813
"816","Arginine and proline metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",9.22740869408596,5.92367612937179e-10,5.42618965437257e-09,8.26550503099314
"817","Huntington disease","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.25893696583848,0.00550887647274009,0.0132561882404722,1.87758133747814
"818","Protein processing in endoplasmic reticulum","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",16.510997930689,3.08320264094903e-17,6.5392576942919e-16,15.1844715479402
"821","Glycine, serine and threonine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",9.15189458020713,7.04864145546583e-10,6.30231471312239e-09,8.20049991364063
"8241","Natural killer cell mediated cytotoxicity","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",9.83920233388559,1.44809704100015e-10,1.43550489281754e-09,8.84299532290273
"826","Phenylalanine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.14139381853647,0.00722114692517003,0.0168863743480899,1.77246358723456
"827","Prion disease","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.60534299607468,0.0248117275649247,0.0498420606590558,1.30240401060336
"831","beta-Alanine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.63234870269607,0.0233158523962602,0.047172745789434,1.32630884398975
"833","TGF-beta signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",24.7448705231732,1.79940729500546e-25,7.45936115020447e-24,23.1272983656669
"840","Various types of N-glycan biosynthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.56320686736902,0.0273396614677315,0.0538526377074971,1.26879302005855
"8411","Legionellosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",16.4266983837648,3.74370497213372e-17,7.75967939678625e-16,15.1101562219226
"843","Coronavirus disease - COVID-19","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",11.9289607871407,1.17771230547753e-12,1.53439088942215e-11,10.8140639888266
"844","Spinocerebellar ataxia","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.51247536573295,0.000307273165333356,0.00100083259565722,2.99963855874675
"8461","Cytokine-cytokine receptor interaction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",37.5018890440343,3.14855262105846e-38,2.20883076185024e-36,35.6558375580128
"847","Aldosterone synthesis and secretion","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.50679930689321,0.00311315463384286,0.00802033058210365,2.09580773059058
"850","B cell receptor signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.70786969489505,1.9594324906837e-05,7.90709040488288e-05,4.10198329571403
"851","Aminoacyl-tRNA biosynthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",13.0461356155129,8.99216742636429e-14,1.30172328457845e-12,11.885481326638
"852","Alcoholic liver disease","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.49866870825216,0.031719862185065,0.0610306209130364,1.21445221159783
"854","Prostate cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.83436718069743,0.00146430929549024,0.00408394519109203,2.3889200950293
"8551","Breast cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.58398698901304,2.60623162867408e-05,0.000104249265146963,3.98192699768508
"856","Ras signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",13.507790118885,3.10606028852096e-14,4.8012321747985e-13,12.3186472921988
"857","PI3K-Akt signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",47.9210419562388,1.19938342774592e-48,1.56262526586325e-46,45.8061451579246
"858","Lipid and atherosclerosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",11.5431324948945,2.86330429756641e-12,3.62685211025079e-11,10.4404701529973
"8591","Apoptosis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.51809961583881,0.00303319536840727,0.00785873345450975,2.10464744098853
"860","Circadian entrainment","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.45364836989806,0.0351845199595861,0.0665731995915821,1.17670056980849
"861","Epithelial cell signaling in Helicobacter pylori infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",12.0100824413578,9.77051731338672e-13,1.29140750576937e-11,10.8889366937667
"862","Tyrosine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.75202710842057,0.00176999847254676,0.00483304972144503,2.31577873690372
"864","Human cytomegalovirus infection","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",9.73748682620657,1.83026162422314e-10,1.79483720568979e-09,8.74597493643209
"865","Pentose phosphate pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",18.5344375930929,2.92120749942768e-19,7.83570952787661e-18,17.1059216718068
"866","Purine metabolism","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.90314699037962,1.24983594182857e-06,6.12822784380461e-06,5.21266509626912
"8671","Longevity regulating pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.51273242070018,0.00307091346945669,0.00793391808539518,2.10051228775959
"869","ErbB signaling pathway","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",17.4425913930143,3.60918053929494e-18,8.66203329430786e-17,16.0623801513027
"870","Dopaminergic synapse","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",4.13677435719065,7.29836606962665e-05,0.000267313648815241,3.57297886595797
"871","Bladder cancer","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",24.1342120759244,7.34155275804243e-25,2.78979004805612e-23,22.5544284793076
"874","Axon guidance","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",3.88029260254678,0.000131736887240901,0.000460321996795793,3.33693827155665
"876","Mucin type O-glycan biosynthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",1.3613873706763,0.043512359034304,0.0792081266253199,1.10123025821513
"877","Retrograde endocannabinoid signaling","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",2.89098596702691,0.00128532819094449,0.00364043264019062,2.43884700039433
"882","Vascular smooth muscle contraction","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.9903336771193,1.02250707780462e-06,5.06807855955333e-06,5.29515666180042
"883","Thyroid hormone synthesis","Transcriptomics","X19O2NoCyA - X1O2PlusCyA",5.0363837188744,9.19636671974655e-06,3.93759927155345e-05,4.40476848398472
