,norm_19-C,norm_1-1ug-B,norm_1-A,norm_1-1ug-A,norm_19-A,norm_1-C,norm_19-B,norm_1-B,norm_1-1ug-C
TANK,7.912889336229962,7.727920454563199,7.1799090900149345,7.754887502163468,7.584962500721156,7.339850002884624,7.189824558880018,7.900866807980749,7.426264754702098
ASPSCR1,7.2761244052742375,7.247927513443585,7.03342300153745,7.20945336562895,7.257387842692652,7.03342300153745,7.357552004618084,7.159871336778389,6.94251450533924
PDCD7,4.77082904603249,4.91169158187234,4.542258049766918,4.5668151540108965,4.705977901682522,3.963474123974886,4.797012977836145,4.754887502163468,4.921245888585589
LLPH,7.918863237274595,7.714245517666122,7.882643049361842,7.800899899920305,8.124121311829187,7.948367231584678,8.271463027904375,7.857980995127572,7.672425341971495
KNSTRN,7.357552004618084,7.266786540694901,7.098032082960526,7.159871336778389,7.339850002884624,6.727920454563199,7.169925001442312,7.266786540694901,7.129283016944966
RPL37,8.81698362325538,8.622051819456376,8.554588851677638,8.668884984266247,8.800899899920305,8.134426320220927,8.76487159073609,8.566054038171092,8.45532722030456
TMEM97,6.439623137557117,6.283551423174307,6.143638309922037,6.175923742063755,6.0574502721839,6.157852169141737,6.376776571882982,6.116863757690899,6.298291730620124
PPP1R9B,4.602884408718419,4.439623137557117,4.572889668420581,5.004501392234941,4.412781525338476,3.776103988073164,4.722466024471091,4.37851162325373,4.661065479806948
EP400,6.542258049766918,6.441284271927038,6.1147834472498515,6.285402218862249,6.569855608330948,6.307428525192248,6.354028938054387,6.352264173258321,6.390598905552461
MNAT1,7.22881869049588,7.044394119358453,6.9886846867721655,7.247927513443585,7.2761244052742375,6.520422248526446,7.087462841250339,7.266786540694901,6.954196310386875
SNX15,5.894817763307944,5.599912842187128,5.517275693209582,5.436295119839363,5.680886920719692,4.700439718141092,5.754887502163468,5.569855608330948,5.74416109557041
BRE,7.523561956057013,7.954196310386875,7.936637939002571,7.768184324776926,7.851749041416057,7.442943495848728,7.924812503605781,7.60733031374961,7.98299357469431
GSE1,4.078951341394822,3.733354340613827,3.8579809951275723,3.9726926540042644,4.38543103719352,4.285402218862249,3.7441610955704103,3.8278190246173196,3.689299160535892
GTSF1,5.972692654004264,5.542258049766918,5.733354340613827,5.694880192799191,5.762880292916999,5.2630344058337934,5.977279923499917,5.956521363333119,5.7251958172266635
NKAP,7.011227255423254,6.894817763307944,6.768184324776926,6.930737337562887,7.011227255423254,6.820178962415188,6.548436624696042,6.768184324776926,6.78135971352466
CLIP1,4.343407822297814,4.77082904603249,4.035623909730721,4.20945336562895,4.459431618637297,0.0,4.371558862611963,4.255500733148386,4.035623909730721
PEO1,4.542258049766918,4.478971805032942,3.8579809951275723,4.343407822297814,4.596935142387232,4.307428525192248,4.292781749227846,4.498250867527825,4.485426827170242
KMT5A,4.812498225333564,5.053111336459563,4.602884408718419,4.446256229889564,4.968090752045256,5.4561490346479955,4.930737337562887,4.705977901682522,5.141596278383818
PRPF18,3.292781749227846,2.807354922057604,2.4854268271702415,3.2479275134435857,3.2479275134435857,4.307428525192248,2.2016338611696504,3.035623909730721,3.0
SLC35A2,5.590961241342599,5.60584986719498,5.361066488794321,5.520422248526446,5.700439718141092,5.070389327891398,5.596935142387232,5.498250867527825,5.426264754702098
LIPE,5.918863237274595,5.789207575347344,5.678071905112637,5.754887502163468,5.84799690655495,5.4950555283680185,5.933100474931368,5.825276830054866,5.88508622529017
GNL2,10.378294855911891,10.07815080773465,10.064742764750257,10.10459875356437,10.323054760341646,9.94982671075911,10.24198314969433,10.181152256865566,10.091435386323607
NACA,9.467605550082997,9.240791332161956,9.38586240064146,9.390168956200183,9.63117705570398,9.179909090014934,9.554588851677638,9.303780748177102,9.310612781659529
CDCA2,9.100662339005199,8.980139577639157,8.820178962415188,8.826548487290914,9.100662339005199,8.848622940429339,8.965784284662087,8.936637939002571,8.820178962415188
RPL26,10.064742764750257,9.853309555403674,9.807354922057604,9.820178962415188,10.051208940914766,9.560332834212442,9.967226258835993,9.837627933171404,9.709083812550343
HNRNPA0,8.78135971352466,8.842350343413807,8.535275376620802,8.88264304936184,9.049848549450562,8.491853096329674,8.434628227636725,8.854868383260236,8.326429487122303
WDR46,7.98299357469431,7.672425341971495,7.6865005271832185,7.6865005271832185,7.78135971352466,7.870364719583405,7.994353436858858,7.734709620225838,7.721099188707186
PHAX,9.457380879072534,9.098032082960527,8.960001932068081,9.231221180711186,9.214319120800766,8.59618975614441,9.060695931687555,9.370687406807217,9.090112419664289
RPL36A,10.44190670454224,10.193525360501216,10.277287400130357,10.217957697864113,10.410451351503994,9.862637357558794,10.542064542283443,10.181152256865566,10.16867211813223
CIRBP,8.86418614465428,8.813781191217037,8.72451385311995,8.614709844115207,8.791162888555018,8.257387842692651,8.915879378835774,8.614709844115207,8.67595703294175
ANLN,8.622051819456376,8.45532722030456,8.483815777264256,8.599912842187127,8.727920454563199,8.174925682500678,8.761551232444479,8.62935662007961,8.308339030139408
ACTR5,8.174925682500678,8.076815597050832,8.312882955284355,8.027905996569885,8.164906926675688,7.807354922057604,8.426264754702098,7.918863237274595,8.252665432450248
FYN,5.452858964713811,5.768184324776926,5.205548911173033,5.7865963618908065,5.526694845541976,4.797012977836145,5.285402218862249,5.563768278452033,5.672425341971495
AUP1,8.169925001442312,8.076815597050832,7.918863237274595,8.159871336778389,8.174925682500678,7.734709620225838,8.087462841250339,8.108524456778168,8.027905996569885
WDR74,7.357552004618084,7.098032082960526,7.098032082960526,7.159871336778389,7.357552004618084,6.94251450533924,7.159871336778389,7.294620748891627,6.9886846867721655
NOA1,6.930737337562887,6.6865005271832185,6.490249210627085,6.727920454563199,6.672425341971495,6.026800059343715,6.7414669864011465,6.754887502163468,6.646738698307846
STX10,8.076815597050832,8.124121311829187,7.832890014164741,8.087462841250339,8.194756854422248,7.721099188707186,7.807354922057604,8.071462362556623,7.569855608330948
SHCBP1,6.754887502163468,6.5804470195986635,6.5530532527664125,6.6865005271832185,6.78135971352466,6.392317422778761,6.845490050944375,6.537606691495291,6.4379600883344725
KCMF1,5.9886846867721655,5.675251386050259,5.602884408718419,5.749534267669262,5.791814071161826,5.053111336459563,5.85049941375812,6.066089190457772,5.536052900240209
CEP97,2.584962500721156,2.321928094887362,2.035623909730721,2.678071905112638,2.37851162325373,0.0,2.232660756790275,2.350497247084133,2.4594316186372973
AAMP,8.400879436282183,8.076815597050832,8.139551352398794,8.344295907915816,8.39231742277876,7.339850002884624,8.353146825498083,8.238404739325079,7.965784284662087
ALG1,6.08533966935737,6.029011086659068,5.840463233869542,5.872828759534886,6.153805336079036,5.584962500721156,5.78135971352466,5.9140860970127225,5.9886846867721655
ZDHHC13,4.661065479806948,4.560714954474479,4.343407822297814,4.749534267669262,4.683696454306515,4.426264754702098,4.529820946528695,4.797012977836145,4.832890014164741
USP33,7.20945336562895,6.94251450533924,6.882643049361842,6.965784284662087,7.108524456778169,6.672425341971495,7.129283016944966,6.965784284662087,6.9886846867721655
CCNL1,6.635173946674924,6.429615964201735,6.261154672615572,6.357552004618084,6.714245517666122,6.388878338811989,6.4822029262959555,6.4886435398537845,6.506208389306745
RABGAP1,4.37851162325373,4.529820946528695,4.19377174339668,4.104336659814735,4.426264754702098,4.185866545311334,4.4329594072761065,4.24031432933371,4.300123724569014
TOMM20,3.277984747299765,2.4594316186372973,2.37851162325373,2.6322682154995127,2.7224660244710908,0.0,2.263034405833794,2.655351828612554,2.84799690655495
TCF25,4.754887502163468,4.954196310386875,4.4329594072761065,4.554588851677638,4.672425341971495,4.399171093819823,4.620586410451877,4.872828759534886,4.554588851677638
GPRIN1,4.649615459063409,4.649615459063409,4.554588851677638,4.872828759534886,4.882643049361842,4.06177619758669,4.7865963618908065,4.817623257511431,4.91169158187234
SCLY,5.24412594328373,5.459431618637297,5.004501392234941,5.409390936137702,5.572889668420581,4.8875252707415875,4.71699089440494,5.526694845541976,5.2630344058337934
COMMD6,4.689299160535892,4.802193216941825,4.452858964713811,4.867896463992655,4.954196310386875,4.419538891513785,4.485426827170242,4.9354597478052895,4.882643049361842
MFSD14A,3.4462562298895643,3.2016338611696504,2.4594316186372973,2.5360529002402097,2.84799690655495,3.655351828612554,2.5360529002402097,2.6322682154995127,3.1043366598147357
GPX4,5.465974464504069,5.074676686294496,5.221103725367875,5.452858964713811,5.285402218862249,5.19377174339668,5.5576551547254205,5.4886435398537845,5.285402218862249
ZC3H3,3.925999418556223,4.153805336079036,4.0,3.733354340613827,4.087462841250339,0.0,3.867896463992655,3.3923174227787602,3.2016338611696504
IGLV2-14,4.632268215499513,4.548436624696042,4.392317422778761,4.392317422778761,4.666756591884804,4.129283016944966,4.343407822297814,4.590961241342599,4.446256229889564
KPNA2,10.846273911349906,10.617467465294196,10.635718120331047,10.653740778706569,10.892542816648552,10.532355925288847,10.922584402713664,10.723660944409984,10.589651146514786
RPS9,11.2940463132715,11.09077405464075,10.995060467032719,11.097373768990222,11.25915476886684,10.723660944409984,11.155450731312138,11.110483309816226,10.91513244895065
EIF3E,10.181152256865566,9.995767150877802,9.917372079476841,10.10459875356437,10.24198314969433,9.719388820942083,10.10459875356437,10.10459875356437,9.88264304936184
RASAL3,8.857980995127573,8.778077129535358,8.603626344986193,8.839203788096944,8.857980995127573,8.507794640198696,8.661778097771988,8.804131021183318,8.686500527183219
WDR18,8.339850002884624,8.022367813028454,7.94251450533924,7.994353436858858,8.149747119504681,7.562242424221073,7.774787059601174,7.888743248898259,7.78135971352466
NSUN5,8.515699838284043,8.339850002884624,8.224001674198105,8.417852514885897,8.483815777264256,7.977279923499917,8.303780748177102,8.388017285345136,8.339850002884624
UBE2S,8.388017285345136,7.894817763307944,8.092757140919852,8.044394119358454,8.348728154231077,7.851749041416057,8.276124405274238,8.194756854422248,7.857980995127572
HSD17B8,7.0,6.617651119427331,6.277984747299765,6.714245517666122,6.536052900240209,6.046578366620329,6.125155131322289,6.918863237274595,6.361066488794321
MBD4,7.294620748891627,7.076815597050831,6.965784284662087,7.022367813028454,7.149747119504682,6.7414669864011465,7.076815597050831,6.894817763307944,7.066089190457772
CASC3,7.2761244052742375,7.247927513443585,7.2761244052742375,7.312882955284356,7.539158811108031,7.312882955284356,7.577428828035749,7.247927513443585,7.219168520462161
IGHV4-34,7.794415866350106,7.562242424221073,7.539158811108031,7.584962500721156,7.60733031374961,7.693486957499325,7.882643049361842,7.531381460516312,7.727920454563199
MRPL24,6.658211482751795,6.882643049361842,6.5530532527664125,6.9886846867721655,6.832890014164741,5.4950555283680185,6.807354922057604,6.754887502163468,6.672425341971495
E2F4,5.9092930858238235,5.602884408718419,5.655351828612554,5.933100474931368,6.029011086659068,5.285402218862249,5.754887502163468,5.970393537914677,5.83541884047548
ACBD6,7.169925001442312,7.03342300153745,6.906890595608519,7.20945336562895,7.169925001442312,6.768184324776926,7.129283016944966,7.139551352398794,7.129283016944966
SGO2,7.098032082960526,7.0,6.845490050944375,6.906890595608519,7.108524456778169,6.622051819456376,6.906890595608519,7.169925001442312,6.794415866350106
TMEM167A,6.882643049361842,6.918863237274595,6.627898615871748,6.7414669864011465,6.918863237274595,6.568336182133747,6.7414669864011465,6.655351828612554,6.857980995127572
DFFB,3.584962500721156,3.584962500721156,3.070389327891398,3.8278190246173196,3.6322682154995127,0.0,2.7441610955704103,3.6205864104518777,3.6205864104518777
HIST2H3A,12.04336911395769,12.053586543639174,11.67991987851842,11.64880694972577,11.94800213097767,11.579787329526992,11.7402023887679,11.838022058304546,11.87305954766147
RPL7A,11.241387363998937,11.084144010615145,10.966505451905741,11.149111990706889,11.328113894833656,10.671541066711884,11.235415935602527,11.174301544467632,10.830515206976838
RPS25,10.28886607416582,10.00982861736811,10.023754353299417,10.023754353299417,10.265615046484458,9.696967526234287,10.28886607416582,10.051208940914766,9.94251450533924
RPL27,10.59898297103609,10.356451970221755,10.323054760341646,10.462502272597265,10.59898297103609,10.117643101389092,10.399811959325685,10.52258153125483,10.10459875356437
RPL19,9.493855449240822,9.278449458220482,9.174925682500678,9.252665432450248,9.44086916761087,8.83605035505807,9.430452551665532,9.252665432450248,9.121533517340032
RPL21,9.807354922057604,9.594324603924848,9.543031820255237,9.60177078840771,9.810571634741146,9.43879185257826,9.868822554774999,9.562242424221072,9.539158811108031
SDAD1,9.022367813028454,8.888743248898258,8.632995197142957,8.90388184573618,8.897845456005511,8.531381460516313,8.826548487290914,8.94251450533924,8.686500527183219
DLGAP5,7.98299357469431,7.636624620543649,7.700439718141092,7.734709620225838,7.977279923499917,7.577428828035749,7.839203788096944,7.800899899920305,7.592457037268081
HIRIP3,8.055282435501189,7.882643049361842,7.651051691178928,7.807354922057604,7.918863237274595,7.577428828035749,7.7615512324444795,7.954196310386875,7.826548487290915
WBP2,7.636624620543649,7.7481928495894605,7.366322214245816,7.658211482751795,7.794415866350106,6.954196310386875,7.499845887083206,7.832890014164741,7.321928094887363
MAP7D1,5.542258049766918,5.581953750848818,5.584962500721156,5.399171093819823,5.8529975876133165,3.8875252707415875,5.8604662585171665,5.804776377955828,5.529820946528695
RB1CC1,4.590961241342599,4.578938713093386,4.336283387864432,4.608809242675524,4.608809242675524,4.145677455195635,4.185866545311334,4.722466024471091,4.392317422778761
BLOC1S1,5.892391025913404,5.5109619192773796,5.25171909260596,5.689299160535892,5.514122260170708,5.20163386116965,5.040015678847879,5.83035674741922,5.6865005271832185
ZFP91,3.643856189774725,2.944858445807539,3.4594316186372973,3.277984747299765,3.643856189774725,0.0,2.963474123974886,3.321928094887362,3.1210154009613658
TF,6.613236954716332,6.635173946674924,6.4886435398537845,6.47735352663456,6.714245517666122,5.776103988073165,6.714245517666122,6.447909748742077,6.638073837180719
NEK7,5.19377174339668,5.177917792195843,4.791814071161826,5.0574502721839,4.797012977836145,4.300123724569014,5.048759311919856,5.022367813028454,4.954196310386875
PPIL6,6.7414669864011465,6.355791546753647,6.672425341971495,6.362820525534263,6.327328082629952,6.470862199413702,6.768184324776926,6.419538891513785,6.417852514885898
RPS2,10.399811959325685,10.367414751246828,10.492854620174748,10.421012855779226,10.570804437724497,10.28886607416582,10.740624044489413,10.277287400130357,10.367414751246828
RPS21,8.03342300153745,7.888743248898259,7.7481928495894605,7.876516946564999,8.124121311829187,7.754887502163468,7.900866807980749,8.044394119358454,7.826548487290915
