"Gene"	"norm_19.C"	"norm_1.1ug.B"	"norm_1.A"	"norm_1.1ug.A"	"norm_19.A"	"norm_1.C"	"norm_19.B"	"norm_1.B"	"norm_1.1ug.C"
"PTDSS1"	6.672425	6.84549	6.499846	6.768184	6.807355	5.797013	6.266787	7.055282	5.617651
"TMEM14DP"	6.477354	6.35931	6.419539	6.294621	6.431289	6.104337	6.211402	6.251719	6.129283
"N4BP1"	5.201634	5.157852	4.986411	4.972693	5.157852	5.385431	5.121015	4.968091	5.035624
"ARFRP1"	7.5157	7.475733	7.294621	7.321928	7.475733	7.139551	7.357552	7.459432	7.475733
"HSPA8"	13.73143	13.52662	13.51434	13.59817	13.71005	13.23796	13.64397	13.60976	13.41217
"GTPBP4"	10.61747	10.45224	10.39981	10.45224	10.58965	10.20579	10.54206	10.49285	10.32305
"LYAR"	10.51274	10.62662	10.72366	10.51274	10.69784	10.51274	10.7657	10.44191	10.68036
"RPL8"	10.51274	10.33427	10.32305	10.35645	10.62662	10.19353	10.47269	10.45224	10.20579
"RPS18"	10.39981	10.28887	10.41045	10.27729	10.51274	10.02375	10.56129	10.32305	10.30035
"KHDRBS1"	9.475733	9.417853	9.287712	9.424166	9.47978	9.226412	9.392317	9.41996	9.159871
"VBP1"	9.689998	9.634811	9.83289	9.60733	9.738092	9.552669	9.946906	9.527477	9.805744
"MYL6"	9.243174	9.739781	9.807355	9.912889	9.960002	8.971544	9.771489	9.579316	9.705632
"PPAN"	9.665336	9.422065	9.385862	9.513728	9.575539	9.174926	9.525521	9.390169	9.383704
"TXNDC9"	9.216746	9.033423	8.885696	9.038919	9.079485	8.724514	9.005625	9.142107	8.787903
"SEH1L"	9.831307	9.729621	9.592457	9.837628	9.779719	9.577429	9.627534	9.816984	9.372865
"EIF1AX"	9.240791	9.157347	9.219169	9.118941	9.087463	9.049849	9.344296	9.041659	9.159871
"MAP4K1"	7.169925	6.942515	6.954196	7.022368	7.129283	6.918863	6.882643	7.055282	7.129283
"PMVK"	7.787903	7.971544	8.266787	8.164907	8.060696	7.8009	8.266787	7.870365	8.23362
"FAM129C"	8.873444	8.807355	8.682995	8.879583	8.879583	8.67948	8.622052	8.885696	8.870365
"TLK1"	4.89724	4.990955	4.877744	5.292782	5.32553	4.432959	5.061776	5.087463	4.921246
"DDX49"	7.228819	7.108524	6.918863	7.169925	7.055282	6.741467	7.108524	7.228819	7.044394
"FCRLA"	8.73471	8.647458	8.550747	8.577429	8.78136	8.082149	8.658211	8.588715	8.651052
"TIFA"	8.60733	8.511753	8.357552	8.588715	8.383704	8.238405	8.550747	8.519636	8.475733
"CDK7"	7.577429	7.294621	7.266787	7.499846	7.33985	7.238405	7.451211	7.554589	7.321928
"CETN3"	8.169925	7.994353	8.087463	8.038919	7.97728	7.665336	8.159871	7.971544	8.027906
"METTL13"	8.174926	8.184875	8.149747	8.375039	8.174926	7.857981	8.366322	7.982994	8.149747
"TAF9"	6.488644	6.327328	6.253611	6.424586	6.296457	5.997744	6.444601	6.283551	6.223036
"PHF14"	5.578939	5.626439	5.392317	5.449561	5.83289	5.364572	5.274262	5.485427	5.602884
"CHMP1B"	7.022368	6.918863	6.857981	6.78136	6.954196	6.429616	6.870365	6.754888	6.554589
"ZFAND1"	5.593951	5.754888	5.395748	5.539159	5.575917	5.412782	5.602884	5.678072	5.646739
"STUB1"	7.894818	7.686501	7.523562	7.658211	7.714246	7.189825	7.507795	7.67948	7.599913
"PEX5"	5.013462	4.842979	4.733354	4.69488	4.921246	4.578939	4.867896	4.972693	5.205549
"COPS6"	4.357552	3.678072	4.177918	4.270529	4.371559	4.217231	4.078951	4	4.343408
"NPAT"	7.189825	7.066089	6.97728	6.84549	7.159871	6.33985	7.033423	7.087463	6.942515
"DIAPH3"	7.70044	7.562242	7.366322	7.599913	7.546894	7.247928	7.357552	7.599913	7.61471
"TRAM2"	7.426265	7.149747	7.087463	7.169925	7.276124	6.870365	7.266787	7.417853	7.330917
"FAM122A"	5.661065	5.426265	5.436295	5.666757	5.617651	5.277985	5.514122	5.74685	5.375039
"MRPL27"	5.925999	5.923625	5.652486	5.830357	5.73064	5.680887	5.865424	6.040016	5.82273
"MTX3"	6.569856	6.648178	6.236493	6.493455	6.426265	6.078951	6.32553	6.503031	6.454505
"KIAA0907"	6.83289	6.462707	6.422906	6.559186	6.613237	6.177918	6.565293	6.487036	6.173927
"ZNF277"	6.84549	6.768184	6.583459	6.857981	6.857981	7.768184	6.639522	6.658211	6.72792
"POLR3E"	5.817623	5.663914	5.629357	5.855491	5.812498	5.137504	5.716991	5.697663	5.815063
"ILK"	4.78136	5.307429	5.108524	5.070389	5.289097	4.69488	5.329124	5.108524	5.141596
"TMA16"	5.523562	5.529821	5.529821	5.459432	6.048759	5.744161	5.9331	5.749534	6.017922
"DYM"	5.346957	5.343408	5.169925	5.449561	5.399171	5.209453	5.419539	5.321928	5.087463
"FGFR1OP"	5.066089	4.802193	4.877744	4.911692	5.05745	4.61471	5.1127	5.078951	5.061776
"MMAA"	5.008989	5.157852	4.689299	5.232661	4.749534	4.035624	4.867896	5.022368	4.981853
"LIX1L"	4.643856	4.584963	4.632268	4.643856	4.791814	3.596935	4.452859	4.465974	4.638074
"AGGF1"	4.121015	4.153805	3.817623	3.70044	4.357552	0	3.887525	4.061776	4.087463
"PLPP6"	4.72792	4.733354	4.485427	4.201634	4.432959	4.791814	4.672425	4.385431	4.672425
"HIST2H2AC"	7.523562	7.584963	7.348728	7.451211	7.577429	7.199672	7.546894	7.400879	7.417853
"EIF4B"	11.32249	11.16176	11.12347	11.16805	11.40461	10.84627	11.25326	11.33371	11.00211
"EEF1G"	11.12993	10.90764	10.93	11.05053	11.18053	10.58965	11.04371	11.06407	10.83052
"NUFIP2"	10.38909	10.15608	10.18115	10.14338	10.37829	9.805744	10.26562	10.25385	10.13057
"DLD"	10.47269	10.44191	10.28887	10.35645	10.48281	10.21796	10.51274	10.37829	10.36741
"DDX54"	9.951285	9.824959	9.733015	9.810572	9.936638	9.579316	9.839204	9.812177	9.79279
"HLA-B"	7	6.930737	6.807355	6.857981	7.209453	6.392317	6.965784	6.965784	6.72792
"RRP9"	9.459432	9.31515	9.262095	9.377211	9.485829	9.033423	9.348728	9.394463	9.111136
"ELAC2"	9.238405	9.192293	9.036174	9.209453	9.370687	8.948367	9.129283	9.154818	9.090112
"SPEN"	7.622052	7.554589	7.366322	7.546894	7.562242	6.942515	7.451211	7.577429	7.569856
"HIP1R"	7.417853	7.400879	7.098032	7.209453	7.303781	6.53294	7.139551	7.285402	7.159871
"FAR1"	9.375039	9.252665	9.131857	9.179909	9.333155	9.049849	9.167418	9.33539	9.179909
"MRPS5"	9.346514	9.370687	9.147205	9.426265	9.361944	9.008429	9.204571	9.440869	9.209453
"UBE2M"	8.994353	8.897845	8.791163	9.02514	9.005625	8.636625	8.912889	8.957102	8.658211
"NDC80"	9.417853	9.159871	9.142107	9.243174	9.33985	8.888743	9.317413	9.226412	9.174926
"TRA2B"	8.442943	8.353147	8.243174	8.299208	8.558421	7.918863	8.348728	8.370687	8.060696
"MORF4L2"	8.707359	8.672425	8.672425	8.611025	8.848623	8.321928	8.968667	8.647458	8.73471
"NOL7"	9.084808	9.044394	8.882643	8.771489	9.095397	8.661778	9.041659	8.954196	8.997179
"MRPL22"	8.370687	8.357552	8.164907	8.370687	8.366322	8	8.144658	8.361944	8.262095
"CEP85"	7.562242	7.33985	7.266787	7.357552	7.467606	6.794416	7.219169	7.434628	7.189825
"CDYL"	8.353147	8.179909	8.159871	8.144658	8.357552	7.954196	8.848623	8.383704	8.134426
"TGOLN2"	8.113742	8.087463	7.912889	7.864186	8.082149	7.636625	8.124121	7.97728	8.144658
"GOLPH3"	8.787903	8.717676	8.550747	8.703904	8.748193	8.550747	8.588715	8.83605	8.629357
"NDUFA4"	8.392317	8.330917	8.194757	8.370687	8.672425	7.467606	8.348728	8.321928	8.257388
"R3HDM1"	7.651052	7.426265	7.577429	7.531381	7.562242	6.882643	7.539159	7.357552	7.357552
"SLC38A5"	7.761551	7.84549	7.562242	7.741467	7.839204	6.965784	7.584963	7.906891	7.459432
"CLEC16A"	7.741467	7.707359	7.531381	7.707359	7.72792	7.285402	7.651052	7.741467	7.665336
"FBXL12"	6.768184	6.397461	6.452859	6.70044	6.672425	6.487036	6.462707	6.475733	6.33985
"INTS2"	7.108524	6.930737	6.870365	7.098032	7.066089	6.870365	6.84549	7.159871	6.870365
"LANCL2"	5.061776	5.193772	5.0268	5.405992	5.221104	3.643856	5.375039	5.044394	5.274262
"CENPM"	6.988685	6.954196	7.159871	7.055282	7.238405	6.768184	7.417853	7.044394	7.285402
"RIOK1"	7.434628	7.209453	7.266787	7.257388	7.303781	6.794416	7.426265	7.219169	7.228819
"PANK1"	7.139551	6.882643	6.870365	6.965784	7.066089	5.809929	6.820179	7.129283	6.741467
"RPP30"	6.29094	6.300124	6.133399	6.35931	6.509379	6.459432	6.477354	6.277985	6.318317
"ATP6V1F"	5.232661	5.074677	5.197708	5.703211	5.683696	4.862947	5.388878	5.478972	5.436295
"DCUN1D5"	7.686501	7.672425	7.531381	7.807355	7.741467	6.623516	7.73471	7.569856	7.442943
"RABGGTB"	5.840463	5.551516	5.292782	5.842979	5.872829	5.649615	5.74685	5.725196	5.61471
"CIZ1"	3.263034	3.336283	2.867896	2.584963	2.925999	0	3.070389	2.944858	2.906891
"INO80C"	6.357552	6	5.970394	6.068241	6.098032	5.50462	5.899659	5.902074	5.904484
"FCF1"	5.96116	5.733354	5.581954	5.711495	5.776104	5.193772	5.73064	5.807355	6.002252
"HGSNAT"	5.409391	4.867896	4.954196	4.566815	5.149747	5.232661	4.608809	4.802193	4.882643
"MAPK9"	5.807355	5.385431	5.392317	5.412782	5.587965	4.921246	5.412782	5.623516	5.560715
"CABIN1"	5.517276	5.475733	5.232661	5.177918	5.357552	5.078951	5.263034	5.161888	5.697663
"FAM177A1"	6.526695	6.517276	6.394034	6.510962	6.362821	5.799605	6.592457	6.32553	6.474112
"RPS29"	6.022368	5.678072	6.261155	5.867896	6.089583	5.789208	6.149747	5.894818	6.261155
"GPAM"	4.321928	4.478972	4.129283	4.472488	4.491853	4.560715	4.285402	4.137504	4.343408
"SLC39A1"	3.307429	2.944858	2.786596	2.765535	2.608809	3.70044	2.944858	2.744161	3.185867
"PRMT9"	3.185867	3.536053	3.247928	3.247928	3.837943	0	3.432959	3.247928	3.765535
"USP3"	4.177918	4.185867	4.596935	4.177918	4.560715	3.350497	4.378512	4.193772	4.432959
"DDX5"	11.08414	10.91513	10.86959	10.98085	11.09737	10.58965	10.98085	10.9737	10.77396
"EIF5A"	10.93737	10.83842	10.72366	10.98085	11.02998	10.38909	10.83842	10.94471	10.52258
"HNRNPA3"	10.51274	10.36741	10.16867	10.34541	10.37829	9.96145	10.16867	10.45224	10.26562
"HMGCS1"	11.1743	10.7151	11.09737	10.98797	11.16176	10.66267	11.34485	10.96651	10.86186
"RPS4X"	11.13635	10.93737	10.92258	11.03686	11.2234	10.79035	11.13635	11.07079	10.82257
"RPL6"	10.95201	10.78218	10.74062	10.7657	10.91513	10.4315	10.95928	10.79035	10.62662
"PPP1R8"	9.611025	9.535275	9.400879	9.645658	9.643856	9.116344	9.447083	9.62022	9.264443
"RPL10A"	10.50283	10.47269	10.61747	10.45224	10.59898	10.38909	10.69784	10.38909	10.52258
"RPL31"	10.26562	10.03755	10.37829	10.00983	10.30035	10.09144	10.56129	9.995767	10.20579
"AATF"	8.113742	8.214319	8.280771	8.159871	8.243174	8.033423	8.276124	8.022368	8.353147
"TTC4"	7.960002	7.693487	7.592457	7.72792	7.851749	7.636625	7.622052	7.721099	7.442943
"STARD7"	8.092757	7.888743	7.888743	7.965784	8.189825	7.70044	8.016808	8.033423	8.022368
"RIOK2"	7.954196	7.787903	7.73471	7.748193	7.826548	7.693487	7.948367	7.888743	7.870365
"COG8"	7.467606	7.417853	7.087463	7.330917	7.294621	6.794416	7.169925	7.426265	7.417853
"BCL7B"	5.013462	4.770829	4.812498	4.465974	5.017922	3.944858	4.986411	5.0268	5.044394
"UFC1"	6.754888	6.658211	6.70044	6.72792	6.651052	6.205549	6.741467	6.534497	6.432959
"URB2"	6.334497	6.238405	6.048759	6.224966	6.259272	5.860466	6.118941	6.338068	6.203593
"CD48"	8.392317	8.357552	8.179909	8.266787	8.388017	7.8009	8.238405	8.348728	8.066089
"SENP3"	6.741467	6.70044	6.449561	6.768184	6.658211	6.40429	6.474112	6.84549	6.807355
"SUV39H1"	4.608809	4.426265	4.177918	4.584963	4.035624	3.655352	4.378512	4.350497	4.263034
"NPM3"	6.263034	6.399171	6.566815	6.501439	6.627899	5.50462	6.636625	6.416164	6.32373
"TIMMDC1"	6.114783	6.139551	5.736064	5.923625	5.942515	5.72792	5.675251	6.002252	5.825277
"NDFIP1"	7.366322	7.276124	7.392317	7.285402	7.321928	6.918863	7.366322	7.159871	7.499846
"HECTD3"	2.887525	3	2.584963	3.459432	2.847997	0	3.104337	2.847997	2.867896
"TRAPPC2B"	4.738768	4.649615	4.439623	4.608809	4.643856	3.990955	4.329124	4.791814	4.523562
"INO80B-WBP1"	3.711495	2.944858	3.321928	3.336283	3.321928	0	2.867896	2.944858	3.754888
"RAD9A"	4.711495	4.626439	4.270529	4.596935	4.749534	5.185867	4.452859	4.50462	4.578939
"THG1L"	6.316508	6.343408	6.197708	6.457791	6.385431	6.1127	6.300124	6.098032	6.246028
"STX3"	4.72792	4.716991	4.300124	4.371559	4.711495	4.50462	4.343408	4.578939	4.578939
"KMT2E"	4.529821	3.990955	3.867896	4.285402	4.285402	4.940167	4.240314	4.078951	4.247928
"CD46"	5.300124	5.596935	5.221104	5.412782	5.69488	4.852998	5.426265	5.465974	5.61471
"TNRC6A"	5.311067	5.33985	5.141596	5.50462	5.542258	4.852998	5.209453	5.104337	5.32553
"RLIM"	4.350497	4.217231	4.145677	3.857981	4.385431	4.070389	4.343408	4.343408	4.554589
"FKBP7"	3	3.232661	2.137504	2.232661	3.104337	0	2.584963	3.57289	2.887525
"CSTF2T"	7.651052	7.629357	7.426265	7.629357	7.741467	7.129283	7.392317	7.665336	7.577429
"RPL35"	10.07815	9.891784	9.864186	9.936638	10.11764	9.575539	10.07815	9.903882	9.748193
"APRT"	8.682995	8.625709	8.467606	8.903882	8.794416	8.23362	8.5157	8.724514	8.247928
"TSNAX"	9.199672	9.199672	8.982994	9.194757	9.310613	8.784635	8.997179	9.321928	8.851749
"MLH1"	9.342075	9.202124	9.118941	9.303781	9.381543	8.826548	9.214319	9.303781	8.885696
"OSTF1"	8.67948	8.581201	8.455327	8.748193	8.738092	8.276124	8.417853	8.778077	8.511753
"MRPS26"	8.891784	8.748193	8.562242	8.73471	8.78136	8.48784	8.471675	8.951285	8.67948
"GLYR1"	6.400879	6.43796	6.281698	6.556123	6.540709	5.880196	6.493455	6.314697	6.474112
"MARK3"	8.379378	8.276124	8.087463	8.321928	8.308339	7.994353	8.087463	8.33539	8.038919
"METTL3"	6.407693	6.332708	6.301953	6.102238	6.309249	6.042207	6.369815	6.149747	6.378512
"MRPL9"	8.317413	8.312883	8.103288	8.280771	8.375039	7.924813	8.169925	8.348728	8.280771
"RSL24D1"	7.70044	7.459432	7.483816	7.442943	7.577429	7.098032	7.707359	7.569856	7.562242
"EAF1"	8.714246	8.654636	8.499846	8.707359	8.721099	8.214319	8.72792	8.61471	8.618386
"METTL5"	7.73471	7.523562	7.483816	7.658211	7.658211	7.483816	7.70044	7.67948	7.577429
"SPTY2D1"	5.575917	5.266787	5.221104	5.157852	5.53294	5.954196	4.791814	5.318317	4.882643
"LAMTOR5"	5.332708	5.475733	5.666757	5.554589	5.587965	5.32553	5.536053	5.281698	5.675251
"NBR1"	4.786596	4.590961	4.364572	4.452859	4.399171	4.578939	4.812498	4.711495	4.498251
"FEM1B"	4.882643	4.491853	4.765535	4.672425	5	4.061776	4.638074	4.672425	4.472488
"LRCH4"	4.292782	4.201634	3.89724	4	3.643856	4.329124	4.137504	3.93546	4.240314
"COX7B"	6.089583	6.141596	5.872829	6.106432	6.224966	4.83289	5.89724	6.181898	6.135453
"CPEB4"	6.930737	6.78136	6.714246	6.870365	7.044394	6.230741	6.794416	6.794416	6.807355
"MKLN1"	6.714246	6.509379	6.586465	6.70044	6.807355	6.042207	6.794416	6.754888	6.503031
"ETV6"	3.643856	3.837943	3.655352	3.733354	3.847997	3.446256	3.963474	3.827819	4.255501
"MECR"	4.817623	4.608809	4.602884	4.419539	4.847997	5.240314	4.426265	4.224966	5.137504
"TAF7"	6.013462	5.949535	5.768184	5.812498	5.965784	5.514122	5.911692	5.749534	5.765535
"NCL"	13.22144	13.17227	12.98922	13.14227	13.28786	12.67309	13.10345	13.18472	12.89197
"HIST3H2BB"	9.224002	9.296916	8.985842	9.044394	9.216746	8.857981	9.055282	9.152285	9.116344
"RPL12"	10.99506	10.81458	10.85409	10.74062	11.06407	10.67154	11.05053	10.82257	10.79847
"DNAJA1"	10.72366	10.37829	10.72366	10.52258	10.64476	10.4315	10.84627	10.48281	10.5708
"HMGB2"	11.55603	11.63526	11.26503	11.3559	11.49235	10.88493	11.22942	11.34485	11.28829
"API5"	10.7657	10.7065	10.54206	10.85409	10.84627	9.948367	10.53236	10.83052	10.28887
"RPL23A"	11.16805	10.9737	11.11048	10.93737	11.12993	10.78218	11.33371	10.94471	11.04371
"RPS11"	11.11048	10.89254	10.89254	11.05731	11.27088	10.91513	11.14275	11.09077	10.63572
"RPL34"	10.54206	10.37829	10.36741	10.37829	10.59898	10.14338	10.59898	10.37829	10.30035
"SRSF10"	9.400879	9.366322	9.169925	9.398744	9.505812	8.873444	9.142107	9.440869	9.038919
"CCDC88C"	9.055282	8.774787	8.724514	8.879583	8.954196	8.618386	8.717676	8.97728	8.888743
"RPL37A"	10.15608	9.831307	9.824959	9.942515	10.11764	9.890264	10.11764	9.915879	9.663558
"ABCF3"	9.377211	9.189825	9.144658	9.422065	9.403012	8.933691	9.157347	9.292322	9.082149
"PFDN2"	10.30035	10.1046	10.07815	10.21796	10.33427	9.642052	10.06474	10.35645	9.828136
"SF3A2"	9.831307	9.726218	9.598053	9.691744	9.870365	8.997179	9.68825	9.702173	9.308339
"MRPL46"	8.224002	8.179909	7.994353	8.219169	8.23362	7.994353	8.027906	8.219169	8.071462
"RPL36"	9.337622	9.129283	9.105909	9.154818	9.33985	8.84549	9.23362	9.250298	8.994353
"ESF1"	8	7.942515	8.066089	7.84549	8.098032	7.622052	8.179909	7.870365	7.97728
"COPS7B"	6.187847	6.118941	5.830357	5.860466	6.05745	4.392317	5.923625	6.209453	6.033423
"PNISR"	8.569856	8.672425	8.33985	8.379378	8.573647	8.219169	8.558421	8.519636	8.558421
"PPP2R5E"	7.523562	7.357552	7.219169	7.330917	7.491853	7.257388	7.108524	7.499846	7.392317
"CKS1B"	8.882643	8.73471	8.784635	8.651052	8.930737	8.573647	8.933691	8.703904	8.751544
"CMIP"	7.5157	7.228819	7.366322	7.375039	7.592457	7.238405	7.592457	7.475733	7.741467
"GFER"	4.277985	4.232661	4.061776	4.277985	4.69488	3.733354	4.217231	5.083213	4.797013
"KIF20B"	7.78136	7.562242	7.546894	7.475733	7.78136	7.139551	7.665336	7.554589	7.707359
"UMPS"	7.033423	7.622052	7.813781	7.5157	7.491853	7.228819	7.900867	7.266787	7.826548
"CHD1L"	7.266787	6.97728	6.942515	7.022368	7.169925	7.5157	7.022368	6.930737	6.965784
"MRPL28"	7.257388	7.149747	7.169925	7.139551	6.965784	6.870365	7.118941	6.894818	7.238405
"PTTG1"	6.149747	5.855491	5.923625	5.906891	6.213347	5.725196	5.906891	5.958843	5.923625
"SYCE1"	6.417853	6.193772	6.189825	6.078951	6.15583	6.266787	6.432959	6.035624	6.474112
"TSR2"	5.741467	5.744161	5.439623	5.436295	5.666757	5.193772	5.364572	5.491853	5.752213
"EMC10"	6.563768	6.261155	6.336283	6.441284	6.578939	5.892391	6.345183	6.43796	6.424586
"SFT2D3"	5.675251	5.617651	5.449561	5.277985	5.449561	6.050937	5.678072	5.419539	5.652486
"GALT"	4.412782	4.232661	4.357552	4.209453	4.50462	0	3.93546	4.0268	4.364572
"TOR1A"	6.517276	6.521993	6.238405	6.303781	6.462707	6.106432	6.424586	6.348728	6.551516
"POLR2L"	5.954196	6.004501	6.114783	6.285402	6.469235	1.584963	6.334497	6.1127	5.825277
"EEF1D"	10.91513	10.68912	10.66267	10.74903	10.90011	10.39981	10.86186	10.78218	10.64476
"RPS14"	9.768184	9.58684	9.489848	9.562242	9.72792	9.403012	9.556506	9.658211	9.394463
"RPS16"	11.36687	11.14275	11.12993	11.20518	11.44657	10.7657	11.34485	11.22942	11.02306
"G3BP2"	8.317413	8.23362	8.082149	8.199672	8.357552	7.820179	8.149747	8.344296	8.103288
"RRP15"	9.278449	9.194757	9.038919	9.116344	9.353147	8.33985	9.182394	9.292322	8.807355
"RRP36"	7.330917	7.228819	7.087463	7.266787	7.417853	7.011227	7.087463	7.348728	7.169925
"CMPK1"	8.689998	8.774787	8.861087	8.927778	8.918863	8.483816	8.864186	8.622052	8.67948
"FPGS"	7.257388	6.954196	6.83289	6.906891	7.066089	6.459432	6.714246	6.870365	6.894818
"SSNA1"	8.503826	8.280771	8.262095	8.426265	8.503826	7.577429	8.199672	8.495855	8.290019
"TRIM26"	7.149747	6.78136	6.741467	6.870365	6.97728	5.885086	6.857981	6.78136	6.754888
"CD97"	7.219169	7.149747	6.97728	7.129283	7.209453	6.635174	6.882643	7.219169	7.033423
"TANK"	7.912889	7.72792	7.179909	7.754888	7.584963	7.33985	7.189825	7.900867	7.426265
"ASPSCR1"	7.276124	7.247928	7.033423	7.209453	7.257388	7.033423	7.357552	7.159871	6.942515
"PDCD7"	4.770829	4.911692	4.542258	4.566815	4.705978	3.963474	4.797013	4.754888	4.921246
"LLPH"	7.918863	7.714246	7.882643	7.8009	8.124121	7.948367	8.271463	7.857981	7.672425
"KNSTRN"	7.357552	7.266787	7.098032	7.159871	7.33985	6.72792	7.169925	7.266787	7.129283
"RPL37"	8.816984	8.622052	8.554589	8.668885	8.8009	8.134426	8.764872	8.566054	8.455327
"TMEM97"	6.439623	6.283551	6.143638	6.175924	6.05745	6.157852	6.376777	6.116864	6.298292
"PPP1R9B"	4.602884	4.439623	4.57289	5.004501	4.412782	3.776104	4.722466	4.378512	4.661065
"EP400"	6.542258	6.441284	6.114783	6.285402	6.569856	6.307429	6.354029	6.352264	6.390599
"MNAT1"	7.228819	7.044394	6.988685	7.247928	7.276124	6.520422	7.087463	7.266787	6.954196
"SNX15"	5.894818	5.599913	5.517276	5.436295	5.680887	4.70044	5.754888	5.569856	5.744161
"BRE"	7.523562	7.954196	7.936638	7.768184	7.851749	7.442943	7.924813	7.60733	7.982994
"GSE1"	4.078951	3.733354	3.857981	3.972693	4.385431	4.285402	3.744161	3.827819	3.689299
"GTSF1"	5.972693	5.542258	5.733354	5.69488	5.76288	5.263034	5.97728	5.956521	5.725196
"NKAP"	7.011227	6.894818	6.768184	6.930737	7.011227	6.820179	6.548437	6.768184	6.78136
"CLIP1"	4.343408	4.770829	4.035624	4.209453	4.459432	0	4.371559	4.255501	4.035624
"PEO1"	4.542258	4.478972	3.857981	4.343408	4.596935	4.307429	4.292782	4.498251	4.485427
